id,name,price,amount,category_id,producer_id,seller_id
9182,"Product: Teresa Allen",232057,95,2,2,9182
9183,"Product: Lindsey Ellis",121358,100,3,3,9183
9184,"Product: Andrea Hunter",64097,45,4,4,9184
9185,"Product: Abigail Vasquez",275892,68,5,5,9185
9186,"Product: Jaime Cole",875328,41,6,6,9186
9187,"Product: Elizabeth Scott",977626,87,7,7,9187
9188,"Product: Travis Miller",364471,86,8,8,9188
9189,"Product: Kevin Simpson",102293,18,9,9,9189
9190,"Product: Maria Cruz",556992,54,10,10,9190
9191,"Product: Jordan Stanley",451843,55,11,11,9191
9192,"Product: Anna Keith",159997,31,12,12,9192
9193,"Product: Stephen Torres",733792,44,13,13,9193
9194,"Product: Eric Johnson",250683,79,14,14,9194
9195,"Product: Kevin Chavez",550805,40,15,0,9195
9196,"Product: Nicholas Schmidt",282470,7,16,1,9196
9197,"Product: Thomas Williams",166503,58,17,2,9197
9198,"Product: Vanessa Miller",920100,23,18,3,9198
9199,"Product: Jessica Cabrera",614540,53,19,4,9199
9200,"Product: Christina Quinn",210371,52,20,5,9200
9201,"Product: Samantha Rose",690112,84,21,6,9201
9202,"Product: Jesse Henderson",897288,33,22,7,9202
9203,"Product: Erin Yoder",35920,53,23,8,9203
9204,"Product: Jacob Dixon",16413,24,24,9,9204
9205,"Product: Brian Hancock",216980,5,25,10,9205
9206,"Product: Nancy Wade",877035,58,26,11,9206
9207,"Product: Linda Thompson",704927,65,27,12,9207
9208,"Product: Jaime Waller",10283,50,28,13,9208
9209,"Product: Jose Brown",566018,97,29,14,9209
9210,"Product: Elizabeth Serrano",319012,15,0,0,9210
9211,"Product: Michele Adkins",834336,72,1,1,9211
9212,"Product: Drew Russo",882864,82,2,2,9212
9213,"Product: Juan Ray",994423,38,3,3,9213
9214,"Product: John Francis",502953,62,4,4,9214
9215,"Product: Melissa Russell",365071,78,5,5,9215
9216,"Product: Joseph Acevedo",189256,92,6,6,9216
9217,"Product: Corey Rodriguez",501118,13,7,7,9217
9218,"Product: Nicole Hart",565285,86,8,8,9218
9219,"Product: Kevin Henry",494200,67,9,9,9219
9220,"Product: Regina Alexander",657222,17,10,10,9220
9221,"Product: Samuel Castillo",176754,69,11,11,9221
9222,"Product: Carlos Miller",562288,69,12,12,9222
9223,"Product: Jill Snow",184243,0,13,13,9223
9224,"Product: Michael Hopkins",489172,81,14,14,9224
9225,"Product: Christopher Freeman",72010,49,15,0,9225
9226,"Product: Gabriel Bell",941032,69,16,1,9226
9227,"Product: Joshua Murphy",560718,48,17,2,9227
9228,"Product: Lisa Clark",511832,57,18,3,9228
9229,"Product: Julie Faulkner",141995,95,19,4,9229
9230,"Product: Thomas Cowan",255253,68,20,5,9230
9231,"Product: William Hunt",410773,14,21,6,9231
9232,"Product: Norman Davis",981776,40,22,7,9232
9233,"Product: Jeremiah Taylor",308989,94,23,8,9233
9234,"Product: Kelli Long",783783,93,24,9,9234
9235,"Product: Amanda Garner",266983,91,25,10,9235
9236,"Product: Amy Frederick",263283,47,26,11,9236
9237,"Product: Monique Jones",472548,88,27,12,9237
9238,"Product: Catherine Ochoa",23740,36,28,13,9238
9239,"Product: Mary Baker",574838,16,29,14,9239
9240,"Product: Emma Jones",417285,48,0,0,9240
9241,"Product: Andrea Espinoza",384223,92,1,1,9241
9242,"Product: Tanya Jordan",770895,99,2,2,9242
9243,"Product: Matthew Shields",193979,28,3,3,9243
9244,"Product: Chase Schneider",371920,40,4,4,9244
9245,"Product: Matthew Kline",825489,79,5,5,9245
9246,"Product: Tina Wall",568104,50,6,6,9246
9247,"Product: Michael Morrison",609566,95,7,7,9247
9248,"Product: Derrick Rowe",868595,69,8,8,9248
9249,"Product: Steven Leon",75494,72,9,9,9249
9250,"Product: Joseph Ellis",757737,41,10,10,9250
9251,"Product: Shaun Alvarez",63150,8,11,11,9251
9252,"Product: Melissa Morris",580393,82,12,12,9252
9253,"Product: Katherine Reynolds",482892,5,13,13,9253
9254,"Product: Laura Warner",32338,10,14,14,9254
9255,"Product: Victoria Freeman",50687,19,15,0,9255
9256,"Product: Eric Jones",520292,2,16,1,9256
9257,"Product: Lori Miller",890979,99,17,2,9257
9258,"Product: Matthew Campbell",892843,88,18,3,9258
9259,"Product: Jesse Henderson",288570,58,19,4,9259
9260,"Product: Richard Russo",588218,64,20,5,9260
9261,"Product: Suzanne Peterson",590353,71,21,6,9261
9262,"Product: Robert Gonzalez",549539,1,22,7,9262
9263,"Product: Joe Russell",301507,24,23,8,9263
9264,"Product: Tanya Colon",522478,19,24,9,9264
9265,"Product: John Allen",313821,36,25,10,9265
9266,"Product: Crystal Austin",45913,47,26,11,9266
9267,"Product: Shannon Gonzalez",783782,98,27,12,9267
9268,"Product: Matthew Cisneros",642721,68,28,13,9268
9269,"Product: Sharon Jacobs",194680,100,29,14,9269
9270,"Product: Mark Harper",976799,47,0,0,9270
9271,"Product: Jose Rodriguez",460641,19,1,1,9271
9272,"Product: Haley Silva",480382,96,2,2,9272
9273,"Product: Ethan Rivera",288805,6,3,3,9273
9274,"Product: Sandra Greene",278354,49,4,4,9274
9275,"Product: John Long",182007,78,5,5,9275
9276,"Product: Maria Bennett",591337,45,6,6,9276
9277,"Product: Randy Johnson",869884,1,7,7,9277
9278,"Product: Amanda Campbell",156734,28,8,8,9278
9279,"Product: Crystal Brown",645599,56,9,9,9279
9280,"Product: Brandon Carter",768768,37,10,10,9280
9281,"Product: Steven Jackson",901035,30,11,11,9281
9282,"Product: Eric Williams",66440,42,12,12,9282
9283,"Product: Jacob Henderson",514213,0,13,13,9283
9284,"Product: Tracey Bautista",862077,11,14,14,9284
9285,"Product: Miranda Davis",265204,6,15,0,9285
9286,"Product: William Eaton",126690,57,16,1,9286
9287,"Product: Alicia Peterson",728343,4,17,2,9287
9288,"Product: Austin Stout",524276,45,18,3,9288
9289,"Product: Douglas Meyer",242087,34,19,4,9289
9290,"Product: Olivia Davila",179230,75,20,5,9290
9291,"Product: Mary Williams",562614,13,21,6,9291
9292,"Product: Kathy Smith",304019,12,22,7,9292
9293,"Product: Anthony Foster",555526,37,23,8,9293
9294,"Product: Ariana Hernandez MD",58017,5,24,9,9294
9295,"Product: Jerry Mccarthy",422552,3,25,10,9295
9296,"Product: Cristian Stephenson",346854,89,26,11,9296
9297,"Product: Lauren Gonzales",629546,10,27,12,9297
9298,"Product: Tracy Brown",87880,40,28,13,9298
9299,"Product: Joel Roberts",865143,61,29,14,9299
9300,"Product: Karen Daniels",196545,51,0,0,9300
9301,"Product: Cassandra Lawrence",12593,59,1,1,9301
9302,"Product: Jasmin Bartlett",305981,61,2,2,9302
9303,"Product: Amanda Edwards",821624,39,3,3,9303
9304,"Product: Tony Ortiz",269618,93,4,4,9304
9305,"Product: Dr. Matthew Rodriguez",513663,61,5,5,9305
9306,"Product: Haley Johnson",755136,42,6,6,9306
9307,"Product: Andrew Levy",552941,35,7,7,9307
9308,"Product: Robert Yang",93121,93,8,8,9308
9309,"Product: Victoria Lee",476540,13,9,9,9309
9310,"Product: John Brooks",562497,35,10,10,9310
9311,"Product: Jeff Knox",878406,54,11,11,9311
9312,"Product: Erik Barker",812149,5,12,12,9312
9313,"Product: Sean Clements",490021,18,13,13,9313
9314,"Product: Amanda Guerrero",678254,69,14,14,9314
9315,"Product: Michael Parker",239787,89,15,0,9315
9316,"Product: Alyssa Bautista",993503,11,16,1,9316
9317,"Product: Daniel Cohen",943829,4,17,2,9317
9318,"Product: Peter Zuniga",346047,18,18,3,9318
9319,"Product: Yvette Thomas",133226,98,19,4,9319
9320,"Product: Christopher Garcia",477685,69,20,5,9320
9321,"Product: Anthony Edwards II",630120,68,21,6,9321
9322,"Product: Ann Humphrey",352596,12,22,7,9322
9323,"Product: Melissa Gilbert",130986,43,23,8,9323
9324,"Product: Joseph Mcintosh",11350,9,24,9,9324
9325,"Product: Kevin Williams",665195,74,25,10,9325
9326,"Product: Rachel Wells",496188,95,26,11,9326
9327,"Product: Brittany Fuentes",452406,65,27,12,9327
9328,"Product: Dana Bell",783784,23,28,13,9328
9329,"Product: James Moore",129642,92,29,14,9329
9330,"Product: Sheryl Marshall",130497,2,0,0,9330
9331,"Product: Victoria Michael",349204,11,1,1,9331
9332,"Product: Bobby Williams",44687,75,2,2,9332
9333,"Product: Mike Kidd",258992,87,3,3,9333
9334,"Product: Shannon Harris",626962,76,4,4,9334
9335,"Product: Sean Sanders",396810,22,5,5,9335
9336,"Product: Angela Bowers",19137,18,6,6,9336
9337,"Product: Judy Avila",675601,67,7,7,9337
9338,"Product: Matthew Smith",151050,36,8,8,9338
9339,"Product: Paul Lee",580271,39,9,9,9339
9340,"Product: Edward Knight",340646,45,10,10,9340
9341,"Product: Brenda Walker",359311,85,11,11,9341
9342,"Product: Phyllis Garcia",164863,17,12,12,9342
9343,"Product: Judy Brown",303088,2,13,13,9343
9344,"Product: Stacey Stone",629641,29,14,14,9344
9345,"Product: Dustin Jackson",11965,52,15,0,9345
9346,"Product: Toni Elliott",191305,89,16,1,9346
9347,"Product: Wendy Gilbert",10558,35,17,2,9347
9348,"Product: Thomas Barton",75680,50,18,3,9348
9349,"Product: Monique Ramsey",451783,28,19,4,9349
9350,"Product: Tracy Owens",407462,76,20,5,9350
9351,"Product: Brian Smith",768036,34,21,6,9351
9352,"Product: Jeffrey Norman",200319,61,22,7,9352
9353,"Product: Kenneth Bullock",644443,76,23,8,9353
9354,"Product: Benjamin Johnson",147621,16,24,9,9354
9355,"Product: Teresa Fowler",30237,28,25,10,9355
9356,"Product: Robert Yu",883787,23,26,11,9356
9357,"Product: Megan Mcclure",605519,11,27,12,9357
9358,"Product: Stephen Tate",901288,99,28,13,9358
9359,"Product: Katherine Edwards",148632,22,29,14,9359
9360,"Product: Brian Ramirez",258533,72,0,0,9360
9361,"Product: Douglas Hall",880831,40,1,1,9361
9362,"Product: Alejandro Burgess",105419,91,2,2,9362
9363,"Product: Amanda Cabrera",502831,28,3,3,9363
9364,"Product: Joseph Lawson",499780,82,4,4,9364
9365,"Product: Duane Morris",769897,52,5,5,9365
9366,"Product: Allen Morales",110915,67,6,6,9366
9367,"Product: Anthony Collins",845631,56,7,7,9367
9368,"Product: Johnny Griffin",593220,80,8,8,9368
9369,"Product: Charles Nichols",201687,79,9,9,9369
9370,"Product: Caroline Mills",843057,9,10,10,9370
9371,"Product: Nathaniel Nelson",999955,94,11,11,9371
9372,"Product: James Molina",867663,3,12,12,9372
9373,"Product: Kelly White",689205,28,13,13,9373
9374,"Product: Luke Lester",267221,32,14,14,9374
9375,"Product: Rick Hernandez",254006,53,15,0,9375
9376,"Product: Karen Cox",291722,55,16,1,9376
9377,"Product: Jessica Harper",706223,28,17,2,9377
9378,"Product: Hailey Pitts",533525,33,18,3,9378
9379,"Product: Joseph Osborne",388966,27,19,4,9379
9380,"Product: Jessica Simon",46989,5,20,5,9380
9381,"Product: Kristin Ramirez",744131,59,21,6,9381
9382,"Product: Stephanie Collins",973344,5,22,7,9382
9383,"Product: Joseph Rodriguez",850008,17,23,8,9383
9384,"Product: Jessica Henderson",211555,74,24,9,9384
9385,"Product: Casey Wang",103239,38,25,10,9385
9386,"Product: Brian Hall",513912,27,26,11,9386
9387,"Product: Jennifer Griffith",577939,75,27,12,9387
9388,"Product: Malik Patrick",517931,63,28,13,9388
9389,"Product: Steven Hill",17713,45,29,14,9389
9390,"Product: Ronald Arnold",389944,75,0,0,9390
9391,"Product: John Saunders",962403,47,1,1,9391
9392,"Product: Sheri Kelly",257092,38,2,2,9392
9393,"Product: Samuel Thompson",283805,38,3,3,9393
9394,"Product: Mark Flores",230012,11,4,4,9394
9395,"Product: Alexa Shaw",905554,75,5,5,9395
9396,"Product: Tracey Mercado",260707,63,6,6,9396
9397,"Product: Ashley Chavez",438110,4,7,7,9397
9398,"Product: Jason Le",578213,83,8,8,9398
9399,"Product: Heather Robinson",352544,44,9,9,9399
9400,"Product: Christopher Rowland",687724,12,10,10,9400
9401,"Product: David Williams",438318,83,11,11,9401
9402,"Product: John Sheppard",84373,90,12,12,9402
9403,"Product: Kathryn Myers",484321,14,13,13,9403
9404,"Product: Caleb Boyd",578848,51,14,14,9404
9405,"Product: Robert Hernandez",455580,53,15,0,9405
9406,"Product: Kevin Faulkner",277627,13,16,1,9406
9407,"Product: Kenneth May",393862,54,17,2,9407
9408,"Product: Danny Ross",916540,50,18,3,9408
9409,"Product: Jenna Smith",403860,37,19,4,9409
9410,"Product: Pamela Giles",662895,81,20,5,9410
9411,"Product: Anthony Rice",177182,49,21,6,9411
9412,"Product: Jessica Stuart",190089,34,22,7,9412
9413,"Product: Nicholas Kelly",782493,67,23,8,9413
9414,"Product: Angela Medina",354008,69,24,9,9414
9415,"Product: James Good",158053,19,25,10,9415
9416,"Product: Eric Summers",395382,98,26,11,9416
9417,"Product: Virginia Tyler",869127,48,27,12,9417
9418,"Product: Robert Barry",352757,27,28,13,9418
9419,"Product: Christy Hart",470774,52,29,14,9419
9420,"Product: Whitney Estrada",137494,33,0,0,9420
9421,"Product: Jeremiah Howell",817681,100,1,1,9421
9422,"Product: Timothy Mills",851664,3,2,2,9422
9423,"Product: Bryan Johnson",245865,36,3,3,9423
9424,"Product: Linda Mccarthy",604978,26,4,4,9424
9425,"Product: Kyle Diaz",833068,10,5,5,9425
9426,"Product: Michele Harris",659303,91,6,6,9426
9427,"Product: Marie Jones",660840,24,7,7,9427
9428,"Product: Jamie Morris",267395,61,8,8,9428
9429,"Product: Donna Barnes",979311,14,9,9,9429
9430,"Product: Craig Sweeney",559136,49,10,10,9430
9431,"Product: Ashley Gilbert",29235,49,11,11,9431
9432,"Product: Chelsey Smith",684592,3,12,12,9432
9433,"Product: John Reed",842349,16,13,13,9433
9434,"Product: Jamie Jones",19259,89,14,14,9434
9435,"Product: Natalie Lamb",479540,26,15,0,9435
9436,"Product: Martha West",750610,29,16,1,9436
9437,"Product: Dr. Melanie Bauer",710691,80,17,2,9437
9438,"Product: Adam Brown",803633,57,18,3,9438
9439,"Product: Donald Rogers",955490,83,19,4,9439
9440,"Product: Stephanie Yang",524965,79,20,5,9440
9441,"Product: Julie Bird",255651,95,21,6,9441
9442,"Product: Jennifer Robertson",373868,5,22,7,9442
9443,"Product: Cynthia Hammond",419005,23,23,8,9443
9444,"Product: Roger Pham",572152,59,24,9,9444
9445,"Product: Jessica Lam",385121,64,25,10,9445
9446,"Product: Diane Cochran",295973,89,26,11,9446
9447,"Product: Douglas Brooks",916746,32,27,12,9447
9448,"Product: Robert Frank",641180,22,28,13,9448
9449,"Product: Rita Smith",350827,18,29,14,9449
9450,"Product: Darrell Lewis",63694,56,0,0,9450
9451,"Product: Karen Willis",400854,30,1,1,9451
9452,"Product: Richard Garcia",485782,90,2,2,9452
9453,"Product: Joanne Norris",826104,54,3,3,9453
9454,"Product: John Martin",361870,68,4,4,9454
9455,"Product: James Sutton",489986,47,5,5,9455
9456,"Product: William Henderson",183167,17,6,6,9456
9457,"Product: Angela Johnston",941497,97,7,7,9457
9458,"Product: Robert Brock",885743,47,8,8,9458
9459,"Product: Jeffrey Dalton",143798,71,9,9,9459
9460,"Product: Maria Williams",906878,31,10,10,9460
9461,"Product: Adam Malone",896462,25,11,11,9461
9462,"Product: Patrick Vance",978856,100,12,12,9462
9463,"Product: Amanda Patterson",176519,35,13,13,9463
9464,"Product: Alejandro Day",797628,96,14,14,9464
9465,"Product: Mary Watts",822931,10,15,0,9465
9466,"Product: Donna Hogan",515028,52,16,1,9466
9467,"Product: Robert Hill",15759,60,17,2,9467
9468,"Product: Haley Dodson",707894,8,18,3,9468
9469,"Product: Elizabeth Ramos",995435,44,19,4,9469
9470,"Product: Joseph Chandler",504121,59,20,5,9470
9471,"Product: Manuel Hill",767723,86,21,6,9471
9472,"Product: Sherry Reyes",743273,46,22,7,9472
9473,"Product: Jennifer Harrison",611431,58,23,8,9473
9474,"Product: Julie Wright",475461,43,24,9,9474
9475,"Product: Samuel James",333963,54,25,10,9475
9476,"Product: Lori Diaz",854634,58,26,11,9476
9477,"Product: Patricia Tyler",630565,3,27,12,9477
9478,"Product: Melinda Morse",859866,3,28,13,9478
9479,"Product: Caleb Holland",318335,92,29,14,9479
9480,"Product: Andrea Padilla",162866,38,0,0,9480
9481,"Product: Kelly Knox",134271,11,1,1,9481
9482,"Product: Melissa Barker",316957,87,2,2,9482
9483,"Product: Emily Jackson",909009,24,3,3,9483
9484,"Product: Roy Vang",245236,26,4,4,9484
9485,"Product: Shannon Andrews",993905,35,5,5,9485
9486,"Product: Robert Perkins",638404,66,6,6,9486
9487,"Product: Alexis Williams",386384,80,7,7,9487
9488,"Product: Aaron Love",657722,60,8,8,9488
9489,"Product: Edwin Ward",291875,22,9,9,9489
9490,"Product: Michael Miller",974581,29,10,10,9490
9491,"Product: Cheyenne Bell",100792,4,11,11,9491
9492,"Product: Mark Arnold",862048,64,12,12,9492
9493,"Product: Margaret Orr",740481,56,13,13,9493
9494,"Product: Jesse Calderon",451837,61,14,14,9494
9495,"Product: Kelly Davis",974189,42,15,0,9495
9496,"Product: Jeffrey Mcgee",618149,56,16,1,9496
9497,"Product: Lisa Mendoza",96001,9,17,2,9497
9498,"Product: Jacqueline Page",100977,88,18,3,9498
9499,"Product: Frank Gregory",263620,86,19,4,9499
9500,"Product: Richard Peterson",970515,62,20,5,9500
9501,"Product: Jessica Barrett DDS",476711,61,21,6,9501
9502,"Product: Christopher Blanchard",17060,40,22,7,9502
9503,"Product: David Fleming",600151,77,23,8,9503
9504,"Product: Christopher Rasmussen",375103,68,24,9,9504
9505,"Product: Courtney Lynch",814304,87,25,10,9505
9506,"Product: Kathryn Johnson",410915,36,26,11,9506
9507,"Product: Tamara Adams",794340,47,27,12,9507
9508,"Product: Stacy Ortega",532805,84,28,13,9508
9509,"Product: Lauren Stafford",579560,1,29,14,9509
9510,"Product: Deborah Gutierrez",983279,77,0,0,9510
9511,"Product: Thomas Weber",716176,67,1,1,9511
9512,"Product: Ronald Potts",660688,44,2,2,9512
9513,"Product: Dr. Michael Hernandez",659727,100,3,3,9513
9514,"Product: Brenda Harrell DDS",816227,73,4,4,9514
9515,"Product: Lisa Bryant",122883,55,5,5,9515
9516,"Product: Anna Steele",997465,58,6,6,9516
9517,"Product: Crystal Reyes",839610,29,7,7,9517
9518,"Product: Colin Rodriguez",128596,12,8,8,9518
9519,"Product: Michael Reed",778107,53,9,9,9519
9520,"Product: Maria Ray",862444,46,10,10,9520
9521,"Product: Mark Blake",914980,10,11,11,9521
9522,"Product: Bradley Smith",641927,64,12,12,9522
9523,"Product: Karen Vasquez",79802,5,13,13,9523
9524,"Product: Peter Cain",813446,18,14,14,9524
9525,"Product: Darren Bishop",66653,19,15,0,9525
9526,"Product: Amy Stone",801993,44,16,1,9526
9527,"Product: Charles Garza",300384,87,17,2,9527
9528,"Product: Michael Moore",813894,79,18,3,9528
9529,"Product: Amanda Norman",326665,73,19,4,9529
9530,"Product: Victoria Moore",270428,16,20,5,9530
9531,"Product: Karen Gallegos MD",394708,40,21,6,9531
9532,"Product: Aaron Owen",240495,82,22,7,9532
9533,"Product: Carl Lyons",402732,92,23,8,9533
9534,"Product: Melissa Walker",88415,87,24,9,9534
9535,"Product: Howard Smith",81601,66,25,10,9535
9536,"Product: Darlene Miller",192493,78,26,11,9536
9537,"Product: Diane Fowler",67793,0,27,12,9537
9538,"Product: George Nelson",719569,37,28,13,9538
9539,"Product: Victoria Harmon",13917,74,29,14,9539
9540,"Product: James Vasquez",887092,28,0,0,9540
9541,"Product: Brandi Shannon",427977,16,1,1,9541
9542,"Product: Gary Guerrero",558887,1,2,2,9542
9543,"Product: Amber Garcia",350111,92,3,3,9543
9544,"Product: Martin Walker",899815,70,4,4,9544
9545,"Product: Jeffrey Murray",143836,84,5,5,9545
9546,"Product: Alicia Thomas",812350,46,6,6,9546
9547,"Product: Ray Thompson",808294,41,7,7,9547
9548,"Product: Billy Davis",999366,45,8,8,9548
9549,"Product: Lauren Keith",345938,26,9,9,9549
9550,"Product: William Evans",964550,85,10,10,9550
9551,"Product: Patricia Mercado",381525,12,11,11,9551
9552,"Product: Kayla Horne",749527,13,12,12,9552
9553,"Product: Scott Atkinson",72399,38,13,13,9553
9554,"Product: Jackie King",586151,74,14,14,9554
9555,"Product: Sandra Dougherty",313118,62,15,0,9555
9556,"Product: Dana Mccarthy",585805,65,16,1,9556
9557,"Product: George Snyder",609144,38,17,2,9557
9558,"Product: April Bell",948246,68,18,3,9558
9559,"Product: Christopher Martinez",596320,24,19,4,9559
9560,"Product: Cody Mclaughlin",291911,21,20,5,9560
9561,"Product: Matthew Rivera",591186,30,21,6,9561
9562,"Product: Richard White",415899,72,22,7,9562
9563,"Product: Kristina Atkinson",418259,88,23,8,9563
9564,"Product: Matthew Moran",52156,35,24,9,9564
9565,"Product: Spencer Weber",232989,11,25,10,9565
9566,"Product: Deborah Jones DDS",625983,44,26,11,9566
9567,"Product: Ryan Morris",898108,64,27,12,9567
9568,"Product: Jason Foster",895737,100,28,13,9568
9569,"Product: Bill Wagner",506213,36,29,14,9569
9570,"Product: Christopher Mcclure",984043,66,0,0,9570
9571,"Product: Michael Ruiz",992614,99,1,1,9571
9572,"Product: Gregory Smith",812535,43,2,2,9572
9573,"Product: Angel Silva",965669,35,3,3,9573
